sku,name,warehouse,stock,reorder,cost
PWR-73555,Case - 2TB 7200RPM,Express Logistics (WH-03),2375,486,$131.42
MOD-94115,CPU - 850W Gold,West Coast Dist,4083,470,$211.76
COMP-43486,Cooling Fan - ATX,Regional Depot (WH-02),4687,233,$409.77
MOD-7333,Cooling Fan - Wireless,Express Logistics (WH-03),3931,29,$782.96
PRD-HW-24210,CPU - USB-C 2m,West Coast Dist,760,494,$376.07
COMP-20406,RAM - 120mm PWM,East Coast Fulfillment,4188,477,$87.91
PRD-HW-67134,Keyboard - Intel Core i7,West Coast Dist,1389,140,$321.36
COMP-57261,Case - Wireless,Express Logistics (WH-03),2417,218,$126.25
PWR-83673,SSD - 1TB NVMe,Express Logistics (WH-03),4710,400,$486.78
PWR-57589,Motherboard - 2TB 7200RPM,West Coast Dist,1682,165,$305.88
PRD-HW-68350,Monitor - 1TB NVMe,Regional Depot (WH-02),847,62,$551.91
PRD-HW-50562,Keyboard - 120mm PWM,Central Hub (WH-01),3117,131,$475.83
MOD-53079,Monitor - 120mm PWM,Regional Depot (WH-02),2909,145,$114.09
PRD-HW-91944,RAM - Intel Core i7,West Coast Dist,500,256,$352.24
SKU-EL-33303,Power Supply - 1TB NVMe,Express Logistics (WH-03),1369,92,$673.06
MOD-67344,Power Supply - 27-inch 4K,West Coast Dist,2985,226,$554.74
COMP-64131,SSD - 850W Gold,Regional Depot (WH-02),4573,405,$116.92
COMP-76347,CPU - 1TB NVMe,Express Logistics (WH-03),3092,167,$56.80
SKU-EL-73007,Case - Mid-Tower,Express Logistics (WH-03),278,88,$15.66
PWR-75513,Case - 1TB NVMe,Regional Depot (WH-02),1951,32,$232.25
PRD-HW-55452,Cooling Fan - Mid-Tower,Regional Depot (WH-02),2491,287,$288.87
SKU-EL-83580,Motherboard - Intel Core i7,Regional Depot (WH-02),3598,353,$141.42
COMP-95293,Cooling Fan - 32GB DDR5,East Coast Fulfillment,80,119,$201.50
SKU-EL-82009,RAM - ATX,Central Hub (WH-01),1998,64,$262.77
SKU-EL-89056,Monitor - Mid-Tower,East Coast Fulfillment,4373,333,$418.85
COMP-27243,Keyboard - 32GB DDR5,Regional Depot (WH-02),3571,129,$191.89
SKU-EL-87259,Cable - RTX 4070,Central Hub (WH-01),1409,233,$72.78
SKU-EL-23272,CPU - Mid-Tower,West Coast Dist,1109,48,$150.53
PRD-HW-63887,SSD - RTX 4070,Regional Depot (WH-02),2330,219,$558.86
MOD-3113,Power Supply - RTX 4070,Central Hub (WH-01),3828,283,$732.75
PWR-71106,Monitor - 2TB 7200RPM,Regional Depot (WH-02),1122,134,$223.30
PWR-76275,Monitor - 120mm PWM,Regional Depot (WH-02),2412,369,$606.88
SKU-EL-76244,HDD - ATX,Central Hub (WH-01),4171,465,$46.31
COMP-11968,RAM - 2TB 7200RPM,Central Hub (WH-01),3556,379,$607.83
SKU-EL-36304,Monitor - Mid-Tower,East Coast Fulfillment,3339,431,$675.13
COMP-12120,SSD - 27-inch 4K,Central Hub (WH-01),4453,343,$420.09
COMP-68102,HDD - 850W Gold,East Coast Fulfillment,1197,193,$590.11
SKU-EL-8474,HDD - 850W Gold,West Coast Dist,3172,467,$518.20
PRD-HW-22035,HDD - RTX 4070,East Coast Fulfillment,295,306,$693.10
PWR-51000,Monitor - Wireless,Central Hub (WH-01),1666,282,$590.61
PWR-35284,Case - 2TB 7200RPM,Express Logistics (WH-03),4942,454,$260.75
PRD-HW-21892,RAM - 1TB NVMe,East Coast Fulfillment,3262,392,$278.07
PRD-HW-19663,Cable - USB-C 2m,Express Logistics (WH-03),2860,326,$344.64
PWR-13625,Mouse - 850W Gold,West Coast Dist,4614,312,$348.50
COMP-80714,Cable - Wireless,Express Logistics (WH-03),3523,484,$118.32
MOD-44955,Cooling Fan - 27-inch 4K,East Coast Fulfillment,3184,463,$17.66
PRD-HW-43146,Motherboard - Mid-Tower,East Coast Fulfillment,4138,492,$729.50
COMP-76772,Monitor - 27-inch 4K,Express Logistics (WH-03),1244,415,$440.29
PRD-HW-98681,Case - 120mm PWM,Central Hub (WH-01),863,78,$94.89
PRD-HW-53486,Cable - Intel Core i7,East Coast Fulfillment,3680,48,$642.35
PRD-HW-46536,Keyboard - USB-C 2m,East Coast Fulfillment,199,212,$129.92
SKU-EL-18000,Power Supply - Mechanical RGB,Central Hub (WH-01),4585,369,$112.52
PWR-95281,Keyboard - ATX,Central Hub (WH-01),870,478,$642.01
SKU-EL-25200,HDD - Intel Core i7,Central Hub (WH-01),3761,60,$245.08
MOD-28455,RAM - 120mm PWM,Express Logistics (WH-03),4496,103,$671.10
PWR-23290,Mouse - 1TB NVMe,Central Hub (WH-01),4580,85,$15.59
COMP-24706,Mouse - 27-inch 4K,Express Logistics (WH-03),716,91,$295.38
MOD-36345,Case - USB-C 2m,West Coast Dist,2184,420,$149.31
PWR-31361,GPU - Wireless,Regional Depot (WH-02),2719,433,$43.18
COMP-6852,HDD - 27-inch 4K,Express Logistics (WH-03),3152,452,$25.34
MOD-94011,RAM - 27-inch 4K,Express Logistics (WH-03),2184,486,$323.11
PWR-65575,Power Supply - Mid-Tower,Central Hub (WH-01),3822,430,$542.36
PRD-HW-80002,HDD - ATX,East Coast Fulfillment,386,58,$139.85
MOD-95992,SSD - USB-C 2m,West Coast Dist,3494,498,$608.94
PRD-HW-19331,Cable - 32GB DDR5,Regional Depot (WH-02),1080,151,$65.50
SKU-EL-4859,Motherboard - Wireless,East Coast Fulfillment,2258,87,$686.26
PRD-HW-82760,Cable - 120mm PWM,Regional Depot (WH-02),923,331,$366.58
MOD-97590,CPU - ATX,Regional Depot (WH-02),2984,404,$708.52
MOD-55685,Cable - Intel Core i7,Central Hub (WH-01),4814,336,$540.32
SKU-EL-72783,Cable - Mid-Tower,Central Hub (WH-01),226,417,$462.25
PWR-58183,CPU - ATX,East Coast Fulfillment,1870,282,$589.37
MOD-91945,CPU - Wireless,East Coast Fulfillment,1437,391,$526.88
MOD-76247,RAM - Wireless,Express Logistics (WH-03),1806,449,$432.95
SKU-EL-70882,CPU - 850W Gold,East Coast Fulfillment,4869,36,$727.61
MOD-35614,Cooling Fan - 120mm PWM,East Coast Fulfillment,834,385,$615.53
MOD-20488,RAM - RTX 4070,Central Hub (WH-01),4088,320,$467.16
COMP-51837,Keyboard - 27-inch 4K,East Coast Fulfillment,3609,346,$753.63
COMP-32655,HDD - 32GB DDR5,West Coast Dist,265,294,$294.93
SKU-EL-91563,Power Supply - 27-inch 4K,West Coast Dist,3126,227,$216.63
SKU-EL-28403,Case - 2TB 7200RPM,Express Logistics (WH-03),1200,460,$208.54
PRD-HW-44819,Cable - Wireless,Central Hub (WH-01),1089,403,$585.70
PWR-89170,HDD - 1TB NVMe,Regional Depot (WH-02),1439,272,$43.85
PWR-56113,Keyboard - 850W Gold,West Coast Dist,616,100,$254.21
PRD-HW-90051,Power Supply - Intel Core i7,East Coast Fulfillment,2055,128,$713.09
MOD-98576,Keyboard - 120mm PWM,East Coast Fulfillment,3528,68,$154.59
MOD-47889,RAM - ATX,West Coast Dist,757,441,$65.59
PRD-HW-29802,CPU - Intel Core i7,Express Logistics (WH-03),4112,84,$318.11
SKU-EL-97666,GPU - Mechanical RGB,East Coast Fulfillment,3732,439,$689.01
PWR-41101,Mouse - 32GB DDR5,Express Logistics (WH-03),727,447,$275.88
PWR-34381,Monitor - Wireless,Central Hub (WH-01),3555,212,$438.15
PWR-53658,Case - USB-C 2m,Regional Depot (WH-02),689,154,$135.31
COMP-80522,Cooling Fan - Mid-Tower,East Coast Fulfillment,635,164,$365.03
PWR-16696,Power Supply - Mechanical RGB,West Coast Dist,3865,49,$10.56
COMP-14375,Keyboard - 32GB DDR5,Central Hub (WH-01),23,306,$588.70
SKU-EL-30653,Cooling Fan - 1TB NVMe,East Coast Fulfillment,828,461,$140.32
PWR-49838,GPU - USB-C 2m,East Coast Fulfillment,621,275,$474.20
SKU-EL-90311,Monitor - Mid-Tower,Regional Depot (WH-02),465,315,$180.10
PWR-38970,RAM - USB-C 2m,Express Logistics (WH-03),747,191,$71.40
SKU-EL-78629,RAM - 850W Gold,West Coast Dist,458,464,$171.92
COMP-12252,GPU - 120mm PWM,Express Logistics (WH-03),722,91,$570.54
MOD-85439,CPU - 27-inch 4K,Express Logistics (WH-03),1166,99,$365.63
MOD-97578,RAM - 32GB DDR5,East Coast Fulfillment,1620,69,$113.74
SKU-EL-14784,Monitor - Wireless,West Coast Dist,928,60,$162.98
PRD-HW-13155,Monitor - 27-inch 4K,Central Hub (WH-01),3755,398,$697.41
PWR-64624,Power Supply - RTX 4070,Regional Depot (WH-02),1144,498,$400.18
MOD-44109,Cable - 1TB NVMe,Regional Depot (WH-02),4323,438,$192.31
SKU-EL-65599,HDD - USB-C 2m,Central Hub (WH-01),2553,414,$106.98
COMP-70121,SSD - USB-C 2m,East Coast Fulfillment,3133,405,$286.72
PRD-HW-8802,Motherboard - 32GB DDR5,West Coast Dist,1751,295,$330.70
MOD-70188,Monitor - RTX 4070,Regional Depot (WH-02),143,137,$233.00
SKU-EL-63364,RAM - 27-inch 4K,West Coast Dist,4111,166,$239.03
COMP-63836,CPU - Intel Core i7,East Coast Fulfillment,206,97,$781.16
SKU-EL-73733,Motherboard - RTX 4070,Central Hub (WH-01),1005,349,$366.94
COMP-1759,Case - 1TB NVMe,Express Logistics (WH-03),4281,432,$699.76
COMP-18585,Keyboard - Mid-Tower,Regional Depot (WH-02),2452,12,$690.20
PWR-7145,Power Supply - RTX 4070,Central Hub (WH-01),3630,361,$76.53
SKU-EL-12523,Power Supply - Mid-Tower,West Coast Dist,4242,167,$345.62
PWR-59250,HDD - 850W Gold,East Coast Fulfillment,3833,192,$290.61
MOD-20330,HDD - 850W Gold,Central Hub (WH-01),54,424,$222.96
SKU-EL-1085,Cooling Fan - ATX,West Coast Dist,2397,139,$773.77
SKU-EL-12435,GPU - 32GB DDR5,East Coast Fulfillment,2798,328,$46.03
PRD-HW-8342,Power Supply - RTX 4070,Express Logistics (WH-03),1810,420,$102.71
PWR-29822,SSD - 120mm PWM,East Coast Fulfillment,4751,291,$748.06
SKU-EL-51814,Mouse - 32GB DDR5,Central Hub (WH-01),2518,318,$404.54
COMP-69788,HDD - Intel Core i7,Regional Depot (WH-02),3005,470,$101.41
PWR-24247,HDD - ATX,West Coast Dist,2024,251,$382.07
SKU-EL-80037,GPU - ATX,Express Logistics (WH-03),1470,75,$672.48
SKU-EL-42952,RAM - 120mm PWM,East Coast Fulfillment,4421,302,$518.73
MOD-11689,Cooling Fan - 850W Gold,East Coast Fulfillment,865,465,$144.79
PRD-HW-7449,Power Supply - 32GB DDR5,Express Logistics (WH-03),1868,302,$758.13
PWR-14259,GPU - Intel Core i7,West Coast Dist,880,274,$407.71
COMP-52491,Keyboard - ATX,West Coast Dist,976,171,$482.92
SKU-EL-13169,GPU - 2TB 7200RPM,Express Logistics (WH-03),129,66,$105.67
PRD-HW-52645,SSD - 32GB DDR5,East Coast Fulfillment,3290,87,$526.12
SKU-EL-89887,HDD - 120mm PWM,East Coast Fulfillment,2436,173,$403.38
MOD-71853,Cooling Fan - Wireless,Regional Depot (WH-02),2165,45,$745.35
COMP-37494,HDD - 32GB DDR5,Central Hub (WH-01),3078,406,$697.12
SKU-EL-35393,CPU - 32GB DDR5,Regional Depot (WH-02),1161,328,$185.86
SKU-EL-73996,GPU - 120mm PWM,Regional Depot (WH-02),2978,120,$311.01
COMP-85577,Motherboard - Intel Core i7,Express Logistics (WH-03),105,58,$192.76
SKU-EL-37485,Monitor - USB-C 2m,East Coast Fulfillment,997,302,$223.13
MOD-72701,Cable - USB-C 2m,Regional Depot (WH-02),499,322,$602.67
PWR-7959,Case - Intel Core i7,West Coast Dist,1436,136,$771.90
COMP-69764,CPU - Intel Core i7,West Coast Dist,2210,244,$13.68
MOD-65170,Monitor - USB-C 2m,Central Hub (WH-01),1612,316,$239.21
PWR-57423,Mouse - 32GB DDR5,Central Hub (WH-01),2202,131,$740.10
PRD-HW-41160,Power Supply - ATX,West Coast Dist,3497,483,$390.28
PRD-HW-68577,HDD - Intel Core i7,Central Hub (WH-01),3086,270,$543.09
MOD-20948,Cable - Intel Core i7,Central Hub (WH-01),1786,27,$532.80
COMP-66191,HDD - Mid-Tower,Express Logistics (WH-03),2810,199,$135.99
